Sample1	Sample2	Genome	Coverage	Resolution	Score
Encode_hg38_SJCRH30_HindIII_Rep1	GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	1000000	0.434767601655
Encode_hg38_SJCRH30_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	10000	0.00388590840232
Encode_hg38_SJCRH30_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	40000	0.010749466207
Encode_hg38_SJCRH30_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	200000	0.0705470218862
Encode_hg38_SJCRH30_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	1000000	0.43425166159
Encode_hg38_SJCRH30_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	10000	0.00397301898828
Encode_hg38_SJCRH30_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.00660724404351
Encode_hg38_SJCRH30_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.04759029456
Encode_hg38_SJCRH30_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.408714532135
Encode_hg38_SJCRH30_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	10000	0.0153459043888
Encode_hg38_SJCRH30_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.0442926840934
Encode_hg38_SJCRH30_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.103849332923
Encode_hg38_SJCRH30_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.344416654998
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	10000	0.00419907090521
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.0350804127832
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.128044153372
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.392289959492
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	10000	0.00245450656644
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.022553812643
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.118304610316
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.445120127246
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	10000	0.00185740059137
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	40000	0.0120861414174
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	200000	0.111368129616
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	1000000	0.440882965303
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	10000	0.00161086991871
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	40000	0.0106778251333
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	200000	0.0997749400416
Encode_hg38_SJCRH30_HindIII_Rep1	GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	1000000	0.435283036313
Encode_hg38_SJCRH30_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	10000	0.00595836231881
Encode_hg38_SJCRH30_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	40000	0.0298873735833
Encode_hg38_SJCRH30_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	200000	0.064969991427
Encode_hg38_SJCRH30_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	1000000	0.310960634234
Encode_hg38_SJCRH30_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.00260224825438
Encode_hg38_SJCRH30_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.0121052138112
Encode_hg38_SJCRH30_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.0509105277238
Encode_hg38_SJCRH30_HindIII_Rep2	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.324885006404
Encode_hg38_SJCRH30_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	10000	0.00990342773603
Encode_hg38_SJCRH30_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	40000	0.0299429753438
Encode_hg38_SJCRH30_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	200000	0.0500428169087
Encode_hg38_SJCRH30_HindIII_Rep2	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	1000000	0.233084777726
Encode_hg38_SJCRH30_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.0121480378895
Encode_hg38_SJCRH30_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.031563656393
Encode_hg38_SJCRH30_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.0649911052662
Encode_hg38_SJCRH30_HindIII_Rep2	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.299744227005
Encode_hg38_SJCRH30_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	10000	0.00540884386015
Encode_hg38_SJCRH30_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	40000	0.0260509651408
Encode_hg38_SJCRH30_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	200000	0.0644113274296
Encode_hg38_SJCRH30_HindIII_Rep2	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	1000000	0.310110685658
Encode_hg38_SJCRH30_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	10000	0.00505747348157
Encode_hg38_SJCRH30_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	40000	0.0229951647811
Encode_hg38_SJCRH30_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	200000	0.0537360145241
Encode_hg38_SJCRH30_HindIII_Rep2	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	1000000	0.266288671555
Encode_hg38_SJCRH30_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	10000	0.0156686191879
Encode_hg38_SJCRH30_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.0318975140114
Encode_hg38_SJCRH30_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.0486711197984
Encode_hg38_SJCRH30_HindIII_Rep2	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.219918944933
Encode_hg38_SJCRH30_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	10000	0.00350546147726
Encode_hg38_SJCRH30_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.024125353678
Encode_hg38_SJCRH30_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.0618961075268
Encode_hg38_SJCRH30_HindIII_Rep2	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.276994273161
Encode_hg38_SJCRH30_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	10000	0.00208265538631
Encode_hg38_SJCRH30_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.0151942072432
Encode_hg38_SJCRH30_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.0579164270518
Encode_hg38_SJCRH30_HindIII_Rep2	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.308963089802
Encode_hg38_SK-MEL-5_HindIII_Pseudo	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	10000	0.179538532723
Encode_hg38_SK-MEL-5_HindIII_Pseudo	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	40000	0.344267578502
Encode_hg38_SK-MEL-5_HindIII_Pseudo	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	200000	0.775961022361
Encode_hg38_SK-MEL-5_HindIII_Pseudo	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	1000000	0.955599272555
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	10000	0.0518521539951
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	40000	0.224552265533
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	200000	0.595526115944
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_A549_HindIII_Rep1	hg38	0	1000000	0.769717828056
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	10000	0.0684436191476
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	40000	0.23354206505
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	200000	0.557725225786
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	1000000	0.71544821452
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	10000	0.0481057142446
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	40000	0.195232972708
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	200000	0.53756589845
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_G401_HindIII_Rep2	hg38	0	1000000	0.706535056817
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	10000	0.0505260054309
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	40000	0.229842451768
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	200000	0.559262078545
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	1000000	0.733079721587
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	10000	0.0642463222043
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	40000	0.233501594561
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	200000	0.535156697227
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	1000000	0.693287546574
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	10000	0.00299527608501
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	40000	0.0137056484755
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	200000	0.0525063119172
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	1000000	0.318281186129
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	10000	0.05406854103
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	40000	0.217769332938
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	200000	0.505636620895
Encode_hg38_SK-MEL-5_HindIII_Rep1	Encode_hg38_T47D_HindIII_Rep1	hg38	0	1000000	0.656727865856
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.0272956432426
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.0933533873677
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.43363069241
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE35156_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.712449198714
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	10000	0.0774363224892
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	40000	0.221955357294
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	200000	0.47211018517
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE35156_hg38_IMR90_HindIII_Rep2	hg38	0	1000000	0.597828288927
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	10000	0.12528527795
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	40000	0.261002377782
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	200000	0.576954656441
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-ES_HindIII_Rep1	hg38	0	1000000	0.721582992156
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	10000	0.130857306916
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	40000	0.27065173671
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	200000	0.578484366952
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-Mesendoderm_HindIII_Rep2	hg38	0	1000000	0.750469286711
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	10000	0.0470310397827
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	40000	0.212114457831
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	200000	0.52334546769
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE52457_hg38_H1-NPC_HindIII_Rep1	hg38	0	1000000	0.695257527988
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	10000	0.029817635691
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	40000	0.150184040401
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	200000	0.445140750323
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	1000000	0.676080599681
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	10000	0.0183149118748
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	40000	0.0843389061518
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	200000	0.348552381395
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	1000000	0.622407896506
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	10000	0.0303450038467
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	40000	0.194950920837
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	200000	0.475369712185
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE63525_hg38_K562_MboI_Rep1	hg38	0	1000000	0.653844192194
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	10000	0.0242457320476
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.0381079574062
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.19404499996
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.571246739068
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	10000	0.0816839775673
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.225682658715
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.461793371958
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.587378927521
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	10000	0.0328231491456
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.182983311943
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.528142423769
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.665678187213
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	10000	0.0201105901301
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.111372475145
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.488380202581
Encode_hg38_SK-MEL-5_HindIII_Rep1	GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.719804905844
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	10000	0.160143124701
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	40000	0.489150592608
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	200000	0.738381243921
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_A549_HindIII_Rep1	hg38	0	1000000	0.804481479042
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	10000	0.215252045376
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	40000	0.516243590042
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	200000	0.700239258216
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Caki2_HindIII_Rep2	hg38	0	1000000	0.759563091905
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep2	hg38	0	10000	0.150744681289
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep2	hg38	0	40000	0.430049978984
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep2	hg38	0	200000	0.674107527804
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_G401_HindIII_Rep2	hg38	0	1000000	0.748180782719
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	10000	0.0530867007247
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	40000	0.198412582674
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	200000	0.530783101872
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep1	hg38	0	1000000	0.710018203368
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	10000	0.0450255806702
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	40000	0.18595458039
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	200000	0.527017728962
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_LNCaP-clone-FGC_HindIII_Rep2	hg38	0	1000000	0.712425346268
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	10000	0.160298444065
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	40000	0.507208902258
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	200000	0.704113006572
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_NCI-H460_HindIII_Rep1	hg38	0	1000000	0.773036263343
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	10000	0.154631402884
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	40000	0.467663515681
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	200000	0.694927184677
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep1	hg38	0	1000000	0.757680764363
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	10000	0.118417095188
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	40000	0.390250894872
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	200000	0.660534582223
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_Panc1_HindIII_Rep2	hg38	0	1000000	0.749731749929
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	10000	0.201597016725
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	40000	0.520613880615
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	200000	0.675899870894
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_RPMI-7951_HindIII_Rep2	hg38	0	1000000	0.730972711979
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	10000	0.00774020912202
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	40000	0.0289023680102
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	200000	0.0628677721021
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SJCRH30_HindIII_Rep2	hg38	0	1000000	0.305310957568
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Pseudo	hg38	0	10000	0.572538299286
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Pseudo	hg38	0	40000	0.752509419137
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Pseudo	hg38	0	200000	0.949863910824
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Pseudo	hg38	0	1000000	0.990393023036
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	10000	0.107955590107
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	40000	0.29637514089
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	200000	0.75149987184
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-MEL-5_HindIII_Rep1	hg38	0	1000000	0.943670730397
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	10000	0.0247338367623
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	40000	0.14916677491
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	200000	0.424179757136
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep1	hg38	0	1000000	0.635276548514
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	10000	0.0669792121262
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	40000	0.330864654161
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	200000	0.590974330988
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_SK-N-MC_HindIII_Rep2	hg38	0	1000000	0.713474540951
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	10000	0.168475858735
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	40000	0.48082875893
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	200000	0.641482586637
Encode_hg38_SK-MEL-5_HindIII_Rep2	Encode_hg38_T47D_HindIII_Rep1	hg38	0	1000000	0.692742960352
