Sample	Genome	Coverage	Resolution	Score
GSE61471_dm6_16-18hr-embryos_DpnII_Rep1	dm6	0	100000	0.113502445767
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	0	4000	0.104970038611
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	0	20000	0.114561113032
GSE61471_dm6_16-18hr-embryos_DpnII_Rep2	dm6	0	100000	0.121344678694
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	0	4000	0.0221694186738
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	0	20000	0.0463859559894
GSE63515_dm6_Kc167_DpnII_Rep1	dm6	0	100000	0.0807772643636
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	0	4000	0.028234887101
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	0	20000	0.0540687838017
GSE63515_dm6_Kc167_DpnII_Rep2	dm6	0	100000	0.0858546524216
GSE63525_hg38_GM12878_MboI_Rep1	hg38	0	10000	0.00389446905021
GSE63525_hg38_GM12878_MboI_Rep1	hg38	0	40000	0.0204526191152
GSE63525_hg38_GM12878_MboI_Rep1	hg38	0	200000	0.0734102348152
GSE63525_hg38_GM12878_MboI_Rep1	hg38	0	1000000	0.124617565079
GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	10000	0.00378279799145
GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	40000	0.0199479645644
GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	200000	0.0715209602122
GSE63525_hg38_GM12878_MboI_Rep2	hg38	0	1000000	0.124338537808
GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	10000	0.000975191288007
GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	40000	0.00451234876527
GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	200000	0.0230843374965
GSE63525_hg38_HMEC_MboI_Rep1	hg38	0	1000000	0.0754946521157
GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	10000	0.000930375112044
GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	40000	0.00498154175656
GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	200000	0.0255549116799
GSE63525_hg38_HMEC_MboI_Rep2	hg38	0	1000000	0.0789664222709
GSE63525_hg38_K562_MboI_Rep1	hg38	0	10000	0.00385661198756
GSE63525_hg38_K562_MboI_Rep1	hg38	0	40000	0.0327687858407
GSE63525_hg38_K562_MboI_Rep1	hg38	0	200000	0.110461440635
GSE63525_hg38_K562_MboI_Rep1	hg38	0	1000000	0.150012536728
GSE63525_hg38_K562_MboI_Rep2	hg38	0	10000	0.00327008972799
GSE63525_hg38_K562_MboI_Rep2	hg38	0	40000	0.0300745296127
GSE63525_hg38_K562_MboI_Rep2	hg38	0	200000	0.105695293367
GSE63525_hg38_K562_MboI_Rep2	hg38	0	1000000	0.147467862314
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	0	10000	0.00109684228249
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	0	40000	0.00989176348188
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	0	200000	0.0690596028626
GSE63525_mm10_CH12-LX_HindIII_Rep1	mm10	0	1000000	0.136821801798
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	0	10000	0.000422190071004
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	0	40000	0.00433364819307
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	0	200000	0.0407894145078
GSE63525_mm10_CH12-LX_HindIII_Rep2	mm10	0	1000000	0.108887796287
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	0	10000	0.000405859645792
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	0	40000	0.00357032284307
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	0	200000	0.0337987398959
GSE63525_mm10_CH12-LX_MboI_Rep1	mm10	0	1000000	0.108062123008
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	0	10000	0.000538373241239
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	0	40000	0.00438126805947
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	0	200000	0.0383511469033
GSE63525_mm10_CH12-LX_MboI_Rep2	mm10	0	1000000	0.10722039003
GSE65126_mm10_Liver_HindIII_Rep1	mm10	0	10000	0.00281090726878
GSE65126_mm10_Liver_HindIII_Rep1	mm10	0	40000	0.0131263821731
GSE65126_mm10_Liver_HindIII_Rep1	mm10	0	200000	0.0846819839864
GSE65126_mm10_Liver_HindIII_Rep1	mm10	0	1000000	0.157143071457
GSE65126_mm10_Liver_HindIII_Rep2	mm10	0	10000	0.0114116853556
GSE65126_mm10_Liver_HindIII_Rep2	mm10	0	40000	0.0386452134782
GSE65126_mm10_Liver_HindIII_Rep2	mm10	0	200000	0.126982215864
GSE65126_mm10_Liver_HindIII_Rep2	mm10	0	1000000	0.152749307417
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	0	4000	0.013742822945
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	0	20000	0.0323399696514
GSE69013_dm6_BG3-c2_HindIII_Rep1	dm6	0	100000	0.0823540484978
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	0	4000	0.0145049202886
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	0	20000	0.0340427372925
GSE69013_dm6_BG3-c2_HindIII_Rep2	dm6	0	100000	0.083107175557
GSE69013_dm6_OSC_HindIII_Rep1	dm6	0	4000	0.00866711064063
GSE69013_dm6_OSC_HindIII_Rep1	dm6	0	20000	0.0223956707382
GSE69013_dm6_OSC_HindIII_Rep1	dm6	0	100000	0.068788026337
GSE69013_dm6_OSC_HindIII_Rep2	dm6	0	4000	0.0127561672497
GSE69013_dm6_OSC_HindIII_Rep2	dm6	0	20000	0.0277707866619
GSE69013_dm6_OSC_HindIII_Rep2	dm6	0	100000	0.0752340270358
GSE69013_dm6_S2_HindIII_Rep1	dm6	0	4000	0.0110512701407
GSE69013_dm6_S2_HindIII_Rep1	dm6	0	20000	0.0278737164657
GSE69013_dm6_S2_HindIII_Rep1	dm6	0	100000	0.071664790627
GSE69013_dm6_S2_HindIII_Rep2	dm6	0	4000	0.0070145183795
GSE69013_dm6_S2_HindIII_Rep2	dm6	0	20000	0.020585803973
GSE69013_dm6_S2_HindIII_Rep2	dm6	0	100000	0.0593284120797
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	10000	0.000134376281498
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	40000	0.000784559437876
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	200000	0.00830351276386
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep1	hg38	0	1000000	0.0521404751161
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	10000	0.000545669825089
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	40000	0.00147843408801
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	200000	0.00914506129617
GSE70181_hg38_H9-WA09-Dil_HindIII_Rep2	hg38	0	1000000	0.0588168454639
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	10000	0.00170407452334
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	40000	0.003262816769
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	200000	0.0136921117848
GSE70181_hg38_H9-WA09-IS_HindIII_Rep1	hg38	0	1000000	0.0672704437888
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	10000	0.00106779507267
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	40000	0.00168095592192
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	200000	0.00674652103846
GSE70181_hg38_H9-WA09-IS_HindIII_Rep2	hg38	0	1000000	0.0464060438062
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	0	10000	0.00415927864799
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	0	40000	0.0237518681651
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	0	200000	0.0924495356114
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep1	mm10	0	1000000	0.087583673693
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	0	10000	0.00533276432316
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	0	40000	0.0206856505944
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	0	200000	0.0868257204221
GSE70181_mm10_Fetal-Liver-Dil_HindIII_Rep2	mm10	0	1000000	0.11608591291
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	0	10000	0.0255471049385
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	0	40000	0.0576253083504
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	0	200000	0.133599610595
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep1	mm10	0	1000000	0.146106041726
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	0	10000	0.00933244140229
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	0	40000	0.0253233350646
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	0	200000	0.0969327547343
GSE70181_mm10_Fetal-Liver-IS_HindIII_Rep2	mm10	0	1000000	0.126749918165
GSE71831_hg38_RPE1_MboI_Rep1	hg38	0	10000	0.0196485385508
GSE71831_hg38_RPE1_MboI_Rep1	hg38	0	40000	0.0668143180369
GSE71831_hg38_RPE1_MboI_Rep1	hg38	0	200000	0.139970142594
GSE71831_hg38_RPE1_MboI_Rep1	hg38	0	1000000	0.182223132422
GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	10000	0.0415652722302
GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	40000	0.111328931618
GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	200000	0.168061512949
GSE71831_hg38_RPE1_MboI_Rep2	hg38	0	1000000	0.193130186685
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	0	10000	0.00144555814939
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	0	40000	0.0141331113584
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	0	200000	0.0904975333124
GSE76479_mm10_macrophages_DpnII_Rep1	mm10	0	1000000	0.143429740927
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	0	10000	0.00182854709283
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	0	40000	0.0211365920058
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	0	200000	0.10966229959
GSE76479_mm10_macrophages_DpnII_Rep2	mm10	0	1000000	0.151062774282
GSE76479_mm10_MEF_DpnII_Rep1	mm10	0	10000	0.0030492740159
GSE76479_mm10_MEF_DpnII_Rep1	mm10	0	40000	0.0151644407807
GSE76479_mm10_MEF_DpnII_Rep1	mm10	0	200000	0.0533554439331
GSE76479_mm10_MEF_DpnII_Rep1	mm10	0	1000000	0.0953675946857
GSE76479_mm10_MEF_DpnII_Rep2	mm10	0	10000	0.00140397726768
GSE76479_mm10_MEF_DpnII_Rep2	mm10	0	40000	0.00895244487836
GSE76479_mm10_MEF_DpnII_Rep2	mm10	0	200000	0.0379135815314
GSE76479_mm10_MEF_DpnII_Rep2	mm10	0	1000000	0.0831851110358
GSE76479_mm10_PreB_DpnII_Rep1	mm10	0	10000	0.00335578776187
GSE76479_mm10_PreB_DpnII_Rep1	mm10	0	40000	0.0274041413669
GSE76479_mm10_PreB_DpnII_Rep1	mm10	0	200000	0.103678842536
GSE76479_mm10_PreB_DpnII_Rep1	mm10	0	1000000	0.137471572897
GSE76479_mm10_PreB_DpnII_Rep2	mm10	0	10000	0.00410139101541
GSE76479_mm10_PreB_DpnII_Rep2	mm10	0	40000	0.0317639810203
GSE76479_mm10_PreB_DpnII_Rep2	mm10	0	200000	0.11060607295
GSE76479_mm10_PreB_DpnII_Rep2	mm10	0	1000000	0.138901581061
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	0	10000	0.00539931177455
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	0	40000	0.0353399905699
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	0	200000	0.169190069153
GSE85515_mm10_CD8-T_MboI_Rep1	mm10	0	1000000	0.212478837831
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	0	10000	0.00540603224962
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	0	40000	0.0340040389413
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	0	200000	0.161431685857
GSE85515_mm10_CD8-T_MboI_Rep2	mm10	0	1000000	0.207879999687
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	10000	0.00166965057317
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	40000	0.014164635953
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	200000	0.0692646866333
GSE87112_hg38_Bladder_HindIII_Rep1	hg38	0	1000000	0.115352381364
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	10000	0.00094996601027
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	40000	0.0105703965077
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	200000	0.0641637960037
GSE87112_hg38_Bladder_HindIII_Rep2	hg38	0	1000000	0.118374879522
GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	10000	0.00028790641097
GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	40000	0.00339599728689
GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	200000	0.0359080849887
GSE87112_hg38_Lung_HindIII_Rep1	hg38	0	1000000	0.0846253220488
GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	10000	0.000709898964923
GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	40000	0.00577065400863
GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	200000	0.0337357757273
GSE87112_hg38_Lung_HindIII_Rep2	hg38	0	1000000	0.0843325608488
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	10000	0.000211385675775
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	40000	0.00201230526157
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	200000	0.0230329181021
GSE87112_hg38_Psoas_HindIII_Rep1	hg38	0	1000000	0.0845139917638
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	10000	0.000145753087043
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	40000	0.00143534677096
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	200000	0.0203134474529
GSE87112_hg38_Psoas_HindIII_Rep2	hg38	0	1000000	0.0840442523301
